접수일자,제작사,차명,모델년도
2022-03-25,기아주식회사,쏘렌토 하이브리드,2021
2022-03-25,기아주식회사,쏘렌토 하이브리드,2021
2022-03-25,기아주식회사,쏘렌토 하이브리드,2021
2022-03-25,기아주식회사,쏘렌토 하이브리드,2021
2022-03-25,기아주식회사,쏘렌토 하이브리드,2021
2022-03-24,기아주식회사,K8 하이브리드,2022
2022-03-25,기아주식회사,쏘렌토 하이브리드,2022
2022-03-24,기아주식회사,스포티지 하이브리드,2022
2022-03-25,기아주식회사,쏘렌토 하이브리드,2021
2022-03-25,기아주식회사,쏘렌토 하이브리드,2021
2022-03-25,기아주식회사,쏘렌토 하이브리드,2021
2022-03-25,폭스바겐그룹코리아 주식회사,Tiguan 2.0 TDI Blue Motion,2015
2022-03-25,기아주식회사,쏘렌토 하이브리드,2022
2022-03-25,기아주식회사,K8 하이브리드,2022
2022-03-25,기아주식회사,쏘렌토 하이브리드,2022
2022-03-25,기아주식회사,쏘렌토 하이브리드,2021
2022-03-24,기아주식회사,쏘렌토 하이브리드,2021
2022-03-24,현대자동차(주),아반떼 N 라인 (AVANTE N Line),2022
2022-03-24,기아주식회사,쏘렌토 하이브리드,2021
2022-03-24,기아주식회사,쏘렌토 하이브리드,2022
2022-03-24,현대자동차(주),쏘나타(SONATA),2020
2022-03-24,기아주식회사,쏘렌토,2021
2022-03-24,기아주식회사,K8 하이브리드,2022
2022-03-23,(주)재규어랜드로버코리아,디스커버리 스포츠 2.0D,2018
2022-03-24,현대자동차(주),아이오닉5 (IONIQ5),2022
2022-03-24,혼다코리아(주),ACCORD 1.5T,2019
2022-03-24,현대자동차(주),싼타페(SANTAFE),2015
2022-03-24,기아주식회사,쏘렌토 하이브리드,2021
2022-03-24,주식회사 씨엔모터스,CN카니발하이리무진,2022
2022-03-24,기아주식회사,K5,2013
2022-03-24,기아주식회사,쏘렌토 하이브리드,2022
2022-03-23,현대자동차(주),그랜저(GRANDEUR),2020
2022-03-24,기아주식회사,쏘렌토 하이브리드,2021
2022-03-24,(주)에프엠케이,마세라티 르반떼 GT,2022
2022-03-23,비엠더블유코리아(주),BMW 520d,2010
2022-03-24,(주)재규어랜드로버코리아,레인지로버 벨라 D240,2018
2022-03-23,기아주식회사,K8 하이브리드,2022
2022-03-23,기아주식회사,K8 하이브리드,2022
2022-03-23,혼다코리아(주),NSS350A,2021
2022-03-23,(주)재규어랜드로버코리아,재규어 XE 20d,2017
2022-03-23,현대자동차(주),싼타페(SANTAFE),2015
2022-03-23,현대자동차(주),그랜저(GRANDEUR),2017
2022-03-23,기아주식회사,K8 하이브리드,2022
2022-03-23,기아주식회사,쏘렌토 하이브리드,2021
2022-03-23,기아주식회사,쏘렌토 하이브리드,2022
2022-03-23,기아주식회사,K8 하이브리드,2022
2022-03-22,현대자동차(주),그랜저(GRANDEUR),2020
2022-03-23,기아주식회사,K8 하이브리드,2022
2022-03-23,기아주식회사,K8 하이브리드,2022
2022-03-22,폭스바겐그룹코리아 주식회사,Q5 40 TDI quattro,2022
2022-03-23,현대자동차(주),맥스크루즈 (MAXCRUZ),2017
2022-03-22,기아주식회사,레이,2013
2022-03-23,기아주식회사,K8 하이브리드,2022
2022-03-23,기아주식회사,K8 하이브리드,2022
2022-03-23,기아주식회사,K7,2016
2022-03-23,쌍용자동차(주),티볼리,2015
2022-03-23,기아주식회사,K8 하이브리드,2022
2022-03-23,기아주식회사,K8 하이브리드,2022
2022-03-23,기아주식회사,쏘울 전기차,2019
2022-03-22,(주)재규어랜드로버코리아,레인지로버 스포츠 3.0D,2017
2022-03-23,현대자동차(주),팰리세이드(PALISADE),2022
2022-03-23,기아주식회사,쏘렌토 하이브리드,2021
2022-03-22,현대자동차(주),i40,2012
2022-03-22,현대자동차(주),아이오닉5 (IONIQ5),2022
2022-03-22,기아주식회사,스포티지,2016
2022-03-22,기아주식회사,쏘렌토 하이브리드,2022
2022-03-22,기아주식회사,K8 하이브리드,2022
2022-03-22,기아주식회사,K8 하이브리드,2022
2022-03-22,기아주식회사,쏘렌토 하이브리드,2021
2022-03-22,기아주식회사,쏘렌토 하이브리드,2021
2022-03-22,기아주식회사,K8 하이브리드,2022
2022-03-22,기아주식회사,쏘렌토,2016
2022-03-22,기아주식회사,모하비,2021
2022-03-22,기아주식회사,쏘렌토 하이브리드,2021
2022-03-22,기아주식회사,쏘렌토 하이브리드,2021
2022-03-22,현대자동차(주),싼타페 하이브리드(SANTAFE HYBRID),2022
2022-03-21,현대자동차(주),GV70,2021
2022-03-22,기아주식회사,K8 하이브리드,2022
2022-03-22,기아주식회사,쏘렌토 하이브리드,2021
2022-03-22,기아주식회사,쏘렌토 하이브리드,2022
2022-03-22,지엠대우오토앤테크놀로지(주),CHEVROLET IMPALA 2.5,2017
2022-03-22,기아주식회사,쏘렌토 하이브리드,2022
2022-03-22,기아주식회사,쏘렌토 하이브리드,2021
2022-03-22,지엠대우오토앤테크놀로지(주),CHEVROLET BOLT EV,2018
2022-03-22,기아주식회사,쏘렌토 하이브리드,2021
2022-03-22,기아주식회사,쏘렌토 하이브리드,2021
2022-03-22,혼다코리아(주),NSS350A,2021
2022-03-22,기아주식회사,쏘렌토 하이브리드,2021
2022-03-22,비엠더블유코리아(주),BMW 320d,2013
2022-03-22,혼다코리아(주),NSS350A,2021
2022-03-22,기아주식회사,쏘렌토 하이브리드,2021
2022-03-22,메르세데스벤츠코리아(주),CLS350,2008
2022-03-22,혼다코리아(주),HR-V 2WD,2016
2022-03-21,기아주식회사,스포티지,2016
2022-03-21,혼다코리아(주),ACCORD 1.5T,2019
2022-03-21,기아주식회사,봉고Ⅲ 1톤,2020
2022-03-21,혼다코리아(주),NSS350A,2021
2022-03-21,현대자동차(주),투싼(TUCSON),2018
2022-03-21,혼다코리아(주),NSS350A,2022
2022-03-21,기아주식회사,K7 하이브리드,2016
2022-03-21,혼다코리아(주),ACCORD 1.5T,2018
2022-03-21,현대자동차(주),넥쏘 (NEXO) 수소전기차,2020
2022-03-21,쌍용자동차(주),코란도,2022
2022-03-21,혼다코리아(주),NSS350A,2021
2022-03-21,현대자동차(주),그랜저(GRANDEUR),2015
2022-03-21,혼다코리아(주),NSS350A,2022
2022-03-21,현대자동차(주),싼타페(SANTAFE),2015
2022-03-21,현대자동차(주),스타리아 라운지 (STARIA LOUNGE),2022
2022-03-21,현대자동차(주),스타리아 (STARIA),2022
2022-03-21,혼다코리아(주),NSS300A,2020
2022-03-21,혼다코리아(주),NSS350A,2022
2022-03-21,혼다코리아(주),NSS350A,2021
2022-03-21,현대자동차(주),스타리아 (STARIA),2022
2022-03-21,혼다코리아(주),NSS350A,2021
2022-03-21,기아주식회사,쏘렌토 하이브리드,2022
2022-03-21,혼다코리아(주),ACCORD HYBRID,2018
2022-03-21,기아주식회사,쏘렌토 하이브리드,2021
2022-03-21,현대자동차(주),투싼(TUCSON),2016
2022-03-18,기아주식회사,카니발,2015
2022-03-21,혼다코리아(주),ACCORD HYBRID,2018
2022-03-18,(주)재규어랜드로버코리아,재규어 F-PACE 20d AWD,2019
2022-03-18,르노코리아자동차 주식회사,SM7,2017
2022-03-21,한불모터스(주),Peugeot e-2008 SUV,2021
2022-03-21,혼다코리아(주),NSS350A,2021
2022-03-18,비엠더블유코리아(주),MINI Cooper D five-door,2015
2022-03-18,비엠더블유코리아(주),MINI Cooper D five-door,2015
2022-03-18,기아주식회사,스포티지,2016
2022-03-18,기아주식회사,쏘렌토 하이브리드,2021
2022-03-18,만트럭버스코리아(주),TGX,2018
2022-03-18,현대자동차(주),스타리아 라운지 (STARIA LOUNGE),2022
2022-03-17,주식회사 와코,2K2,2020
2022-03-18,현대자동차(주),그랜저(GRANDEUR),2008
2022-03-18,기아주식회사,쏘렌토 하이브리드,2021
2022-03-18,기아주식회사,K7,2016
2022-03-18,현대자동차(주),싼타페(SANTAFE),2014
2022-03-18,기아주식회사,쏘렌토 하이브리드,2021
2022-03-18,기아주식회사,쏘렌토 하이브리드,2021
2022-03-18,현대자동차(주),스타리아 (STARIA),2022
2022-03-18,한불모터스(주),Peugeot 508 2.0 BlueHDi,2020
2022-03-18,한불모터스(주),Peugeot 308 1.6 Blue-HDi,2016
2022-03-18,기아주식회사,쏘렌토 하이브리드,2021
2022-03-18,현대자동차(주),그랜저(GRANDEUR),2018
2022-03-21,기아주식회사,K7,2014
2022-03-18,혼다코리아(주),NSS350A,2022
2022-03-18,혼다코리아(주),NSS300A,2019
2022-03-18,기아주식회사,쏘렌토 하이브리드,2022
2022-03-21,메르세데스벤츠코리아(주),C220 d 4Matic Coupe,2019
2022-03-18,기아주식회사,쏘렌토,2021
2022-03-18,기아주식회사,니로 하이브리드,2020
2022-03-17,혼다코리아(주),NSS350A,2021
2022-03-17,기아주식회사,카렌스,2016
2022-03-17,기아주식회사,K8,2022
2022-03-17,폭스바겐그룹코리아 주식회사,Tiguan 2.0 TDI BMT,2016
2022-03-16,르노코리아자동차 주식회사,XM3,2021
2022-03-17,기아주식회사,쏘렌토 하이브리드,2021
2022-03-17,기아주식회사,스포티지,2010
2022-03-17,혼다코리아(주),NSS350A,2021
2022-03-17,혼다코리아(주),NSS350A,2021
2022-03-17,(주)재규어랜드로버코리아,재규어 I-PACE EV400,2019
2022-03-17,현대자동차(주),싼타페(SANTAFE),2015
2022-03-17,혼다코리아(주),NSS350A,2021
2022-03-17,기아주식회사,쏘렌토 하이브리드,2022
2022-03-17,한국지엠(주),스파크 1.0 DOHC,2014
2022-03-17,기아주식회사,니로 하이브리드,2020
2022-03-17,현대자동차(주),싼타페(SANTAFE),2021
2022-03-17,기아주식회사,쏘렌토 하이브리드,2022
2022-03-17,기아주식회사,쏘렌토 하이브리드,2021
2022-03-17,기아주식회사,카니발,2022
2022-03-17,한국지엠(주),말리부 1.35 TURBO,2019
2022-03-18,기아주식회사,쏘렌토 하이브리드,2022
2022-03-17,기아주식회사,쏘렌토 하이브리드,2021
2022-03-17,기아주식회사,쏘렌토 하이브리드,2021
2022-03-17,현대자동차(주),싼타페(SANTAFE),2018
2022-03-16,혼다코리아(주),NSS350A,2021
2022-03-16,한국지엠(주),트랙스 1.4,2018
2022-03-16,기아주식회사,쏘렌토 하이브리드,2021
2022-03-16,기아주식회사,쏘렌토 하이브리드,2021
2022-03-16,기아주식회사,쏘렌토 하이브리드,2022
2022-03-16,기아주식회사,쏘렌토 하이브리드,2022
2022-03-15,쌍용자동차(주),코란도,2020
2022-03-16,기아주식회사,EV6,2022
2022-03-16,혼다코리아(주),ACCORD 1.5T,2018
2022-03-16,폭스바겐그룹코리아 주식회사,Golf 2.0 TDI,2008
2022-03-15,비엠더블유코리아(주),BMW 530e,2021
2022-03-16,기아주식회사,쏘렌토 하이브리드,2021
2022-03-16,혼다코리아(주),NSS350A,2022
2022-03-16,혼다코리아(주),NSS350A,2022
2022-03-16,한국지엠(주),트랙스 1.4,2020
2022-03-16,쌍용자동차(주),코란도,2021
2022-03-16,현대자동차(주),팰리세이드(PALISADE),2022
2022-03-16,혼다코리아(주),NSS350A,2021
2022-03-16,혼다코리아(주),NSS350A,2021
2022-03-16,기아주식회사,쏘렌토 하이브리드,2021
2022-03-16,혼다코리아(주),NSS350A,2021
2022-03-16,기아주식회사,쏘렌토 하이브리드,2021
2022-03-16,혼다코리아(주),NSS350A,2022
2022-03-15,(주)재규어랜드로버코리아,디스커버리 스포츠 2.0D,2018
2022-03-15,현대자동차(주),스타리아 라운지 (STARIA LOUNGE),2022
2022-03-15,스텔란티스코리아주식회사,짚 랭글러 루비콘,2021
2022-03-15,기아주식회사,쏘렌토 하이브리드,2022
2022-03-15,기아주식회사,쏘렌토 하이브리드,2021
2022-03-15,현대자동차(주),스타리아 (STARIA),2022
2022-03-15,(주)재규어랜드로버코리아,재규어 I-PACE EV400,2019
2022-03-15,기아주식회사,쏘렌토 하이브리드,2021
2022-03-15,(주)재규어랜드로버코리아,재규어 I-PACE EV400,2020
2022-03-15,(주)재규어랜드로버코리아,재규어 I-PACE EV400,2019
2022-03-14,기아주식회사,봉고Ⅲ 플러스내장차,2020
2022-03-15,기아주식회사,K7,2016
2022-03-15,혼다코리아(주),NSS350A,2021
2022-03-15,기아주식회사,카니발 아웃도어,2019
2022-03-15,현대자동차(주),쏘나타 (SONATA) 하이브리드,2012
2022-03-15,메르세데스벤츠코리아(주),S500 4Matic L,2015
2022-03-15,(주)재규어랜드로버코리아,디스커버리 스포츠 TD4 150PS,2019
2022-03-15,현대자동차(주),i30,2012
2022-03-15,폭스바겐그룹코리아 주식회사,Arteon 2.0 TDI,2019
2022-03-15,한국지엠(주),트랙스 1.4,2016
2022-03-14,지엠대우오토앤테크놀로지(주),CHEVROLET COLORADO AWD,2022
2022-03-15,기아주식회사,EV6,2022
2022-03-14,현대자동차(주),아반떼(AVANTE),2011
2022-03-15,기아주식회사,EV6,2022
2022-03-15,기아주식회사,쏘렌토 하이브리드,2021
2022-03-14,혼다코리아(주),NSS350A,2021
2022-03-14,기아주식회사,K3,2022
2022-03-14,기아주식회사,쏘렌토 하이브리드,2021
2022-03-14,르노코리아자동차 주식회사,XM3,2020
2022-03-14,현대자동차(주),싼타페(SANTAFE),2015
2022-03-14,현대자동차(주),그랜저(GRANDEUR),2017
2022-03-14,한불모터스(주),Grand C4 Picasso 1.6 Blue-HDi,2017
2022-03-14,혼다코리아(주),ACCORD 1.5T,2019
2022-03-14,(주)재규어랜드로버코리아,디스커버리 스포츠 2.0D,2018
2022-03-14,현대자동차(주),아반떼(AVANTE),2019
2022-03-14,현대자동차(주),스타리아 라운지 (STARIA LOUNGE),2022
2022-03-14,르노코리아자동차 주식회사,QM6,2017
2022-03-14,현대자동차(주),코나(KONA),2018
2022-03-14,현대자동차(주),G80,2017
2022-03-14,혼다코리아(주),ACCORD HYBRID,2019
2022-03-14,현대자동차(주),포터Ⅱ (PORTERⅡ),2022
2022-03-14,폭스바겐그룹코리아 주식회사,Q7 45 TDI quattro,2021
2022-03-14,현대자동차(주),그랜저(GRANDEUR),2006
2022-03-14,현대자동차(주),싼타페(SANTAFE),2018
2022-03-15,현대자동차(주),팰리세이드(PALISADE),2022
2022-03-14,기아주식회사,EV6,2022
2022-03-14,한불모터스(주),Peugeot 5008 1.6 BlueHDi,2018
2022-03-14,한불모터스(주),Peugeot 3008 1.6 BlueHDi,2018
2022-03-14,현대자동차(주),싼타페(SANTAFE),2015
2022-03-14,기아주식회사,EV6,2022
2022-03-14,한국지엠(주),크루즈 1.8 DOHC,2013
2022-03-14,한국지엠(주),올란도 2.0 LPG,2015
2022-03-14,(주)재규어랜드로버코리아,레인지로버 이보크 2.0D,2018
2022-03-14,(주)재규어랜드로버코리아,디스커버리 스포츠 2.0D,2018
2022-03-14,현대자동차(주),싼타페(SANTAFE),2015
2022-03-11,테슬라코리아 유한회사,Model X Long Range,2019
2022-03-14,메르세데스벤츠코리아(주),Mercedes-Benz GLA250 4MATIC,2020
2022-03-14,르노코리아자동차 주식회사,QM3,2014
2022-03-14,비엠더블유코리아(주),BMW 320d,2019
2022-03-14,혼다코리아(주),NSS350A,2021
2022-03-14,현대자동차(주),싼타페(SANTAFE),2016
2022-03-14,기아주식회사,EV6,2022
2022-03-14,(주)재규어랜드로버코리아,재규어 F-PACE 20d,2018
2022-03-14,폭스바겐그룹코리아 주식회사,Tiguan 2.0 TDI,2018
2022-03-11,기아주식회사,K7 하이브리드,2017
2022-03-11,현대자동차(주),G80,2019
2022-03-11,현대자동차(주),그랜저(GRANDEUR),2011
2022-03-11,한불모터스(주),Peugeot 5008 1.6 BlueHDi,2018
2022-03-11,(주)재규어랜드로버코리아,디스커버리 스포츠 2.0D,2017
2022-03-11,기아주식회사,EV6,2022
2022-03-11,현대자동차(주),투싼 하이브리드(TUCSON HYBRID),2021
2022-03-11,현대자동차(주),넥쏘 (NEXO) 수소전기차,2019
2022-03-11,한불모터스(주),Peugeot 2008 1.6 Blue-HDi,2016
2022-03-11,현대자동차(주),투싼 하이브리드(TUCSON HYBRID),2021
2022-03-11,현대자동차(주),투싼 하이브리드(TUCSON HYBRID),2021
2022-03-11,현대자동차(주),GV70,2021
2022-03-11,폭스바겐그룹코리아 주식회사,Flying Spur V8,2017
2022-03-10,(주)재규어랜드로버코리아,재규어 XE 2.0D,2016
2022-03-10,비엠더블유코리아(주),BMW X5 xDrive45e iPerformance,2021
2022-03-11,(주)재규어랜드로버코리아,레인지로버 이보크 2.0D,2017
2022-03-10,메리트특장차주식회사,메리트9.5톤트럭,2022
2022-03-11,현대자동차(주),싼타페(SANTAFE),2016
2022-03-11,기아주식회사,모하비,2021
2022-03-10,한국지엠(주),스파크 1.0,2017
2022-03-11,드림캠핑카,드림하모니B캠핑카,2020
2022-03-10,현대자동차(주),스타리아 (STARIA),2022
2022-03-10,혼다코리아(주),ACCORD HYBRID,2021
2022-03-10,한국토요타자동차(주),렉서스 RX450h,2018
2022-03-10,혼다코리아(주),ACCORD HYBRID,2018
2022-03-10,기아주식회사,K7,2016
2022-03-10,현대자동차(주),스타리아 (STARIA),2022
